pk_porg,pk_account,fk_financial_year
146738,30025759,202425
146741,10016902,202425
146744,30036473,202425
146762,30051876,202425
146768,30024862,202425
146788,10016627,202425
146814,30094386,202425
146818,30018238,202425
146852,30118419,202425
146866,30037027,202425
146868,30037355,202425
146872,30019755,202425
146888,30017293,202425
146894,30028497,202425
146914,30026019,202425
146920,30111662,202425
146924,30094519,202425
146933,30034529,202425
146945,30095677,202425
146958,30111757,202425
146960,30094582,202425
146963,30094576,202425
146966,30117549,202425
146970,30029832,202425
146975,10019262,202425
147027,30032928,202425
147035,30096988,202425
147051,10000319,202425
147062,10007385,202425
147068,30028166,202425
147074,30120376,202425
147089,30022576,202425
147102,30025065,202425
147128,30094852,202425
147131,30107659,202425
147134,10022366,202425
147160,30094830,202425
147170,10015955,202425
147201,30017894,202425
147202,30020882,202425
147206,30090391,202425
147210,30036775,202425
147218,10021170,202425
147227,30094909,202425
147235,30065475,202425
147249,30039430,202425
147254,30005042,202425
147257,30034268,202425
147264,10011715,202425
147266,30038074,202425
147303,10015381,202425
147361,10006809,202425
147380,30039023,202425
147396,30036272,202425
147406,30095112,202425
147426,30111572,202425
147428,30059299,202425
147434,30030079,202425
147439,30039086,202425
147440,30037036,202425
147462,30037228,202425
147464,30060339,202425
147491,30107350,202425
147493,30095157,202425
147495,30098099,202425
147497,30026912,202425
147523,10005808,202425
147530,30086011,202425
147548,30095212,202425
147551,10017295,202425
147552,10015348,202425
147555,30095317,202425
147565,30035144,202425
147566,30111317,202425
147568,10003739,202425
147572,30107328,202425
147580,30104044,202425
147610,30065334,202425
147621,30021700,202425
147628,30103036,202425
147630,30083926,202425
147650,30027894,202425
147651,10022017,202425
147655,10012318,202425
147672,30018284,202425
147673,30116034,202425
147682,30049342,202425
147697,30023287,202425
147703,10002825,202425
147704,30095377,202425
147714,30034489,202425
147717,30095464,202425
147737,10015323,202425
147738,30095467,202425
147747,30113481,202425
147750,30026858,202425
147756,30039134,202425
147776,30095529,202425
147786,10000929,202425
147799,30029444,202425
147812,30021825,202425
147853,30116017,202425
147864,30028288,202425
147875,30116996,202425
147876,30086004,202425
147879,30087547,202425
147881,10002866,202425
147897,30022894,202425
147898,30033827,202425
147917,30119864,202425
147919,30026213,202425
147939,30101532,202425
147966,30118601,202425
147977,30032207,202425
147983,30039375,202425
147985,30040962,202425
147994,30031379,202425
148007,30080994,202425
148008,10012396,202425
148017,10020814,202425
148023,10003600,202425
148039,30017610,202425
148045,30117166,202425
148050,30057189,202425
148076,30079041,202425
148086,30118853,202425
148135,30029025,202425
148143,30023182,202425
148146,10017191,202425
148155,30031447,202425
148159,10019281,202425
148164,30033273,202425
148168,30096070,202425
148186,30118263,202425
148193,10001960,202425
148194,30022662,202425
148206,30031565,202425
148214,30015188,202425
148222,30040961,202425
148225,10006092,202425
148231,30033334,202425
148236,30097650,202425
148255,30096326,202425
148267,10020848,202425
148270,30105891,202425
148292,10005637,202425
148297,30048602,202425
148301,30039459,202425
148345,30026145,202425
148347,30096852,202425
148364,30072406,202425
148366,30031238,202425
148386,10007022,202425
148435,10003717,202425
148439,30013068,202425
148453,30107966,202425
148462,10006500,202425
148493,30034298,202425
148500,30096448,202425
148509,30034698,202425
148515,30032979,202425
148516,30020011,202425
148538,30007824,202425
148553,30029809,202425
148556,30039120,202425
148557,30036653,202425
148561,30026411,202425
148563,30027976,202425
148564,10018851,202425
148578,10019471,202425
148586,30026714,202425
148588,10018719,202425
148594,30038998,202425
148596,10015088,202425
148608,30068103,202425
148615,30100667,202425
148625,30037253,202425
148627,30117600,202425
148631,30030226,202425
148633,10016393,202425
148635,30058910,202425
148640,30051559,202425
148641,30101774,202425
148645,30036285,202425
148649,30037357,202425
148669,10006646,202425
148685,10002393,202425
148689,30037793,202425
148698,30104593,202425
148721,30108301,202425
148733,30037501,202425
148741,30070139,202425
148746,30023966,202425
148748,30034736,202425
148762,10010955,202425
148769,10021252,202425
148788,10018864,202425
148793,30096815,202425
148816,10019552,202425
148820,30110012,202425
148825,10013709,202425
148831,30078236,202425
148836,30096836,202425
148841,30107724,202425
148848,30096918,202425
148851,30034466,202425
148877,30097327,202425
148886,30059272,202425
148910,30032195,202425
148920,10019261,202425
148952,10018408,202425
148959,30101612,202425
149003,30096998,202425
149015,30036472,202425
149018,10019750,202425
149019,30022178,202425
149030,30040401,202425
149035,30039413,202425
149036,30034060,202425
149044,10019147,202425
149054,10008935,202425
149057,30051871,202425
149071,30102390,202425
149083,30110664,202425
149086,10007313,202425
149088,30097128,202425
149090,30088204,202425
149092,30017615,202425
149113,30035227,202425
149114,10012524,202425
149125,10014523,202425
149163,30097328,202425
149168,30115397,202425
149169,30031010,202425
149196,30097377,202425
149199,30032757,202425
149202,30059632,202425
149205,30034860,202425
149215,30022830,202425
149230,30097404,202425
149235,30026561,202425
149249,30097421,202425
149252,30017474,202425
149255,30097592,202425
149265,30050653,202425
149278,10017886,202425
149284,30110703,202425
149292,30097475,202425
149306,30106551,202425
149310,30023346,202425
149320,10016757,202425
149322,30115206,202425
149330,30027880,202425
149347,10022036,202425
149363,30025568,202425
149367,30097519,202425
149372,10000738,202425
149382,30038894,202425
149386,30097574,202425
149393,10016837,202425
149415,30034023,202425
149429,30101972,202425
149444,30033782,202425
149446,30111465,202425
149457,30032083,202425
149461,10018960,202425
149463,30032771,202425
149482,30017930,202425
149491,30035424,202425
149503,10016928,202425
149504,30079889,202425
149505,30097668,202425
149516,30113765,202425
149521,30022704,202425
149528,30003855,202425
149568,30097773,202425
149577,30116464,202425
149591,30027351,202425
149592,30017284,202425
149598,30029255,202425
149619,30057110,202425
149641,30119668,202425
149645,30030831,202425
149646,10019392,202425
149648,30097848,202425
149656,30034723,202425
149682,30010951,202425
149684,30033551,202425
149694,30023560,202425
149737,30018082,202425
149739,30030194,202425
149743,30110143,202425
149749,30086810,202425
149753,30038433,202425
149763,30072148,202425
149764,30097990,202425
149769,30086666,202425
149776,10010965,202425
149788,10019412,202425
149789,30110395,202425
149797,10020824,202425
149800,30052332,202425
149811,30020148,202425
149812,30059659,202425
149827,10001539,202425
149834,30033819,202425
149836,30025549,202425
149867,30120310,202425
149874,10015467,202425
149875,30112561,202425
149876,30018123,202425
149878,30037303,202425
149879,30107773,202425
149912,30038710,202425
149920,10019426,202425
149927,30077597,202425
149954,30101718,202425
149957,30098182,202425
149971,10019070,202425
149972,30023512,202425
149979,30078211,202425
149983,30031925,202425
150002,10013939,202425
150013,30038874,202425
150017,30018124,202425
150026,10015699,202425
150028,30028159,202425
150073,30004506,202425
150112,30098347,202425
150113,10021277,202425
150135,30048401,202425
150143,10015069,202425
150144,30038620,202425
150145,10008941,202425
150158,30098343,202425
150161,30043689,202425
150208,30119206,202425
150235,30057066,202425
150236,30033391,202425
150239,30042650,202425
150248,10007889,202425
150277,30114880,202425
150281,10017888,202425
150289,10000816,202425
150293,10005351,202425
150324,30033796,202425
150328,30121084,202425
150335,30034440,202425
150348,30098584,202425
150351,30058209,202425
150357,30034465,202425
150360,30117110,202425
150361,30098644,202425
150362,30097145,202425
150381,30052676,202425
150382,30038286,202425
150387,30039008,202425
150396,30010376,202425
150421,10000478,202425
150426,30109023,202425
150445,30035138,202425
150456,30022012,202425
150479,30098721,202425
150488,30027538,202425
150509,30024401,202425
150510,30050532,202425
150516,10014984,202425
150522,10019037,202425
150535,30107097,202425
150542,10014024,202425
150552,30070035,202425
150553,10010544,202425
150589,30013351,202425
150596,30121459,202425
150598,30028231,202425
150605,30023113,202425
150612,30030191,202425
150615,30017809,202425
150623,30036968,202425
150626,30030936,202425
150639,30017486,202425
150641,30038683,202425
150643,10001599,202425
150649,30036324,202425
150653,30098927,202425
150658,10008324,202425
150662,30115448,202425
150689,30011633,202425
150695,30022953,202425
150707,30004874,202425
150711,30034181,202425
150726,30038243,202425
150728,10007511,202425
150731,30091590,202425
150734,10004078,202425
150755,30099145,202425
150760,30053575,202425
150792,10010835,202425
150798,30099240,202425
150829,30099124,202425
150862,30032117,202425
150867,30038206,202425
150872,30091579,202425
150877,30099241,202425
150888,30109757,202425
150915,10007743,202425
150916,30034616,202425
150917,30119126,202425
150920,30109651,202425
150936,30033842,202425
150945,30115027,202425
150957,30099299,202425
150962,30099339,202425
150964,10017773,202425
150970,30017315,202425
150974,30107227,202425
151004,30106444,202425
151018,30088218,202425
151023,30022672,202425
151036,30099442,202425
151047,10019543,202425
151051,30099453,202425
151071,30099433,202425
151074,30099447,202425
151080,30024221,202425
151086,10001011,202425
151094,30020177,202425
151097,30055237,202425
151102,10015404,202425
151108,30120936,202425
151118,10001476,202425
151120,30037799,202425
151135,10018968,202425
151136,10017182,202425
151187,10018213,202425
151193,30033981,202425
151195,10018199,202425
151198,10004741,202425
151215,10007616,202425
151219,30106847,202425
151242,30021884,202425
151243,30029542,202425
151256,10009139,202425
151262,30028474,202425
151286,30032093,202425
151303,30070071,202425
151323,30099590,202425
151328,30091576,202425
151348,10000110,202425
151363,10013266,202425
151369,10015375,202425
151378,30099807,202425
151390,10015369,202425
151391,30023976,202425
151410,10018767,202425
151411,30030096,202425
151412,30028604,202425
151415,30024714,202425
151416,10003726,202425
151420,30067234,202425
151422,30103418,202425
151424,30031690,202425
151444,30099839,202425
151454,10015526,202425
151468,30099864,202425
151472,30099866,202425
151476,30099922,202425
151479,30091591,202425
151482,30024748,202425
151483,30028717,202425
151500,30065996,202425
151506,30014837,202425
151522,30100002,202425
151545,30044039,202425
151549,30031039,202425
151579,30118200,202425
151607,10006390,202425
151641,30072343,202425
151643,30115328,202425
151660,10019773,202425
151661,30036030,202425
151670,30100158,202425
151674,30104072,202425
151690,30114037,202425
151695,30097182,202425
151698,30024967,202425
151700,10018280,202425
151710,30026601,202425
151720,30113970,202425
151741,30113647,202425
151751,30037120,202425
151764,30036734,202425
151765,30021740,202425
151767,30119592,202425
151790,30031941,202425
151799,10012580,202425
151807,30121638,202425
151817,30035314,202425
151828,30110449,202425
151830,30048720,202425
151831,10015967,202425
151832,10015475,202425
151840,30100399,202425
151847,30100586,202425
151849,30116213,202425
151853,10012589,202425
151854,10022382,202425
151860,30100442,202425
151878,30120144,202425
151882,30070951,202425
151883,10019762,202425
151890,10015481,202425
151913,30110603,202425
151916,30073144,202425
151927,30097312,202425
151933,10017174,202425
151954,30100587,202425
151962,30118616,202425
151980,30100642,202425
151985,30031571,202425
151990,30024372,202425
151992,30119132,202425
151998,30025626,202425
151999,30100669,202425
152014,30100985,202425
152048,30100674,202425
152050,30100698,202425
152051,30100696,202425
152065,30024186,202425
152071,30100782,202425
152076,30034307,202425
152079,30100805,202425
152088,30017896,202425
152137,10001603,202425
152143,30033374,202425
152152,30114305,202425
152165,30103397,202425
152170,10017820,202425
152172,10015246,202425
152183,30026542,202425
152185,30031645,202425
152196,30119050,202425
152202,30038767,202425
152203,30044323,202425
152207,30043703,202425
152245,30119813,202425
152251,30038248,202425
152262,30049724,202425
152263,30105315,202425
152269,10015003,202425
152294,30031625,202425
152301,30119786,202425
152323,10001840,202425
152329,30034019,202425
152339,30037858,202425
152349,30101127,202425
152369,30033688,202425
152385,30031816,202425
152412,10009005,202425
