fk_financial_year,month,pk_porg,pk_acount,pension_type_desc,pk_account,amt_debit,town
202425,3,69995,30024207,Social Security,30024207,81.42,Portland
202425,3,69995,30024207,Social Security,30024207,153.02,Portland
202425,3,69871,30081088,Social Security,30081088,52.67,Portland
202425,3,69909,30023752,Social Security,30023752,33.72,Portland
202425,3,69088,30042167,Social Security,30042167,167.33,Portland
202425,3,69088,30042167,Social Security,30042167,24.93,Portland
202425,3,69088,30042167,Social Security,30042167,44.64,Portland
202425,3,69110,30024520,Social Security,30024520,23.63,Portland
202425,3,69110,30024520,Social Security,30024520,287.68,Portland
202425,3,69110,30024520,Social Security,30024520,157.84,Portland
202425,3,69077,30022302,Social Security,30022302,23.89,Portland
202425,3,69077,30022302,Social Security,30022302,160.36,Portland
202425,3,68691,30025673,Social Security,30025673,15.17,Portland
202425,3,68691,30025673,Social Security,30025673,150.67,Portland
202425,3,68819,30028232,Social Security,30028232,208.29,Portland North
202425,3,68850,30022870,Social Security,30022870,23.12,Portland
202425,3,68850,30022870,Social Security,30022870,96.27,Portland
202425,3,74515,30072127,Social Security,30072127,14.49,Portland
202425,3,74589,30029530,Social Security,30029530,23.08,Portland West
202425,3,74589,30029530,Social Security,30029530,14.33,Portland West
202425,3,74642,30025352,Social Security,30025352,23.12,Portland
202425,3,74642,30025352,Social Security,30025352,15.49,Portland
202425,3,74726,30026337,Social Security,30026337,56.22,Portland
202425,3,74726,30026337,Social Security,30026337,151.64,Portland
202425,3,75264,30024234,Social Security,30024234,22.86,Portland
202425,3,75264,30024234,Social Security,30024234,153.39,Portland
202425,3,74709,30029404,Social Security,30029404,22.46,Portland
202425,3,74709,30029404,Social Security,30029404,156.87,Portland
202425,3,75769,30025409,Social Security,30025409,23.89,Portland
202425,3,75769,30025409,Social Security,30025409,142.85,Portland
202425,3,72699,30021594,Social Security,30021594,23.38,Portland
202425,3,72699,30021594,Social Security,30021594,156.87,Portland
202425,3,72699,30021594,Social Security,30021594,20.35,Portland
202425,3,72803,30018141,Social Security,30018141,533.28,Heywood
202425,3,72817,30029877,Social Security,30029877,22.6,Portland
202425,3,72817,30029877,Social Security,30029877,17.7,Portland
202425,3,72847,30029507,Social Security,30029507,24.93,Port Fairy
202425,3,72847,30029507,Social Security,30029507,42.95,Port Fairy
202425,3,72847,30029507,Social Security,30029507,167.33,Port Fairy
202425,3,72936,30057639,Social Security,30057639,32.87,Portland
202425,3,72946,30028748,Social Security,30028748,23.89,Portland
202425,3,72946,30028748,Social Security,30028748,12.64,Portland
202425,3,72946,30028748,Social Security,30028748,112.03,Portland
202425,3,73169,30028271,Social Security,30028271,22.33,Portland
202425,3,73080,30029722,Social Security,30029722,95.02,Portland North
202425,3,73080,30029722,Social Security,30029722,158.62,Portland North
202425,3,75885,30098722,Social Security,30098722,0,Allansford
202425,3,75919,30033084,Social Security,30033084,60.62,Hamilton
202425,3,76323,30028668,Social Security,30028668,0,Portland
202425,3,76065,30025684,Social Security,30025684,156.87,Portland
202425,3,72597,30025137,Social Security,30025137,0,Portland
202425,3,70782,30119669,Social Security,30119669,27.82,Portland
202425,3,70286,30027838,Social Security,30027838,24.38,Portland
202425,3,70286,30027838,Social Security,30027838,155.13,Portland
202425,3,70286,30027838,Social Security,30027838,23.12,Portland
202425,3,70384,30119802,Social Security,30119802,32.03,Portland
202425,3,73528,30073879,Social Security,30073879,0,Warrnambool
202425,3,73596,30065429,Social Security,30065429,120.9,Warrnambool
202425,3,73596,30065429,Social Security,30065429,165.59,Warrnambool
202425,3,73603,30105800,Social Security,30105800,0,Portland
202425,3,82887,30033267,Social Security,30033267,156.87,Hamilton
202425,3,82889,30033271,Social Security,30033271,137.04,Hamilton
202425,3,82889,30033271,Social Security,30033271,132.49,Hamilton
202425,3,82875,30033254,Social Security,30033254,0,Hamilton
202425,3,82885,30033265,Social Security,30033265,621.32,Hamilton
202425,3,82885,30033265,Social Security,30033265,62.1,Hamilton
202425,3,82885,30033265,Social Security,30033265,24.15,Hamilton
202425,3,83057,30033451,Social Security,30033451,23.63,Hamilton
202425,3,83057,30033451,Social Security,30033451,158.62,Hamilton
202425,3,83025,30033418,Social Security,30033418,23.89,Hamilton
202425,3,83025,30033418,Social Security,30033418,12.64,Hamilton
202425,3,82919,30033309,Social Security,30033309,35.23,Hamilton
202425,3,82919,30033309,Social Security,30033309,162.1,Hamilton
202425,3,82962,30033355,Social Security,30033355,156.87,Hamilton
202425,3,82962,30033355,Social Security,30033355,23.38,Hamilton
202425,3,82957,30033350,Social Security,30033350,98.22,Hamilton
202425,3,82957,30033350,Social Security,30033350,156.87,Hamilton
202425,3,82957,30033350,Social Security,30033350,23.38,Hamilton
202425,3,83174,30033573,Social Security,30033573,23.63,Hamilton
202425,3,83281,30033683,Social Security,30033683,23.63,Hamilton
202425,3,83281,30033683,Social Security,30033683,34.03,Hamilton
202425,3,83281,30033683,Social Security,30033683,158.62,Hamilton
202425,3,83285,30033687,Social Security,30033687,23.63,Hamilton
202425,3,83285,30033687,Social Security,30033687,158.62,Hamilton
202425,3,83230,30033630,Social Security,30033630,23.38,Hamilton
202425,3,83413,30034634,Social Security,30034634,0,Hamilton
202425,3,83442,30033862,Social Security,30033862,25.19,Hamilton
202425,3,71156,30028492,Social Security,30028492,23.12,Portland
202425,3,71156,30028492,Social Security,30028492,155.13,Portland
202425,3,71205,30095229,Social Security,30095229,0,Heywood
202425,3,71225,30106181,Social Security,30106181,61.85,Hamilton
202425,3,71289,30027644,Social Security,30027644,31.26,Portland
202425,3,71363,30027798,Social Security,30027798,0,Portland
202425,3,87233,30037812,Social Security,30037812,0,Casterton
202425,3,86582,30006792,Social Security,30006792,24.67,Warrnambool
202425,3,86582,30006792,Social Security,30006792,163.26,Warrnambool
202425,3,86544,30037117,Social Security,30037117,0,Coleraine
202425,3,87590,30038169,Social Security,30038169,0,Casterton
202425,3,87656,30038235,Social Security,30038235,0,Casterton
202425,3,87914,30038495,Social Security,30038495,0,Casterton
202425,3,88180,30038762,Social Security,30038762,0,Casterton
202425,3,87821,30038400,Social Security,30038400,0,Casterton
202425,3,87822,30038401,Social Security,30038401,5.09,Casterton
202425,3,87706,30038285,Social Security,30038285,0,Casterton
202425,3,88327,30038909,Social Security,30038909,0,Sandford
202425,3,88506,30039088,Social Security,30039088,122.73,Merino
202425,3,88506,30039088,Social Security,30039088,180.38,Merino
202425,3,88451,30039033,Social Security,30039033,0,Merino
202425,3,83782,30034238,Social Security,30034238,23.63,Hamilton
202425,3,83782,30034238,Social Security,30034238,42.46,Hamilton
202425,3,83782,30034238,Social Security,30034238,158.62,Hamilton
202425,3,83788,30034244,Social Security,30034244,214.08,Hamilton
202425,3,83788,30034244,Social Security,30034244,158.62,Hamilton
202425,3,83788,30034244,Social Security,30034244,23.63,Hamilton
202425,3,83789,30034245,Social Security,30034245,68.57,Hamilton
202425,3,83789,30034245,Social Security,30034245,9.25,Hamilton
202425,3,83790,30034246,Social Security,30034246,23.63,Hamilton
202425,3,84081,30056779,Social Security,30056779,0,Hamilton
202425,3,84109,30056663,Social Security,30056663,0,Bolwarra
202425,3,88657,30039239,Social Security,30039239,0,Cavendish
202425,3,83537,30070953,Social Security,30070953,25.19,Warrnambool
202425,3,83537,30070953,Social Security,30070953,169.07,Warrnambool
202425,3,84124,30034586,Social Security,30034586,0,Hamilton
202425,3,84227,30034696,Social Security,30034696,0,Hamilton
202425,3,84914,30035472,Social Security,30035472,0,Hamilton
202425,3,84255,30034178,Social Security,30034178,156.87,Hamilton
202425,3,84575,30035050,Social Security,30035050,0,Hamilton
202425,3,85766,30031887,Social Security,30031887,13.05,Hamilton
202425,3,85356,10019346,Social Security,10019346,61.18,Mortlake
202425,3,85359,30035917,Social Security,30035917,3,Dunkeld
202425,3,92127,30031907,Social Security,30031907,22.86,Hamilton
202425,3,92127,30031907,Social Security,30031907,153.39,Hamilton
202425,3,92127,30031907,Social Security,30031907,73.67,Hamilton
202425,3,76549,30110736,Social Security,30110736,14.33,Port Fairy
202425,3,76721,30029625,Social Security,30029625,23.63,Portland
202425,3,76721,30029625,Social Security,30029625,138.7,Portland
202425,3,92452,30085545,Social Security,30085545,0,Hamilton
202425,3,92241,30031961,Social Security,30031961,138.89,Hamilton
202425,3,92241,30031961,Social Security,30031961,20.78,Hamilton
202425,3,92241,30031961,Social Security,30031961,236.56,Hamilton
202425,3,92336,30030917,Social Security,30030917,25.57,Hamilton
202425,3,92116,30031333,Social Security,30031333,23.38,Hamilton
202425,3,92116,30031333,Social Security,30031333,16.86,Hamilton
202425,3,89018,30098633,Social Security,30098633,0,Hamilton
202425,3,89105,30037115,Social Security,30037115,84.66,Coleraine
202425,3,89105,30037115,Social Security,30037115,183.75,Coleraine
202425,3,89105,30037115,Social Security,30037115,40.57,Coleraine
202425,3,89356,30039938,Social Security,30039938,0,Hamilton
202425,3,89406,30039988,Social Security,30039988,13.44,Hamilton
202425,3,89434,30082128,Social Security,30082128,36.17,Hamilton
202425,3,89191,30104333,Social Security,30104333,14.77,Hamilton
202425,3,89280,30034242,Social Security,30034242,82.11,Hamilton
202425,3,89280,30034242,Social Security,30034242,158.62,Hamilton
202425,3,89302,30039884,Social Security,30039884,16.86,Hamilton
202425,3,89550,30040132,Social Security,30040132,17.7,Hamilton
202425,3,89573,30039118,Social Security,30039118,0,Merino
202425,3,89610,30033239,Social Security,30033239,23.38,Hamilton
202425,3,89612,30031473,Social Security,30031473,23.38,Hamilton
202425,3,89612,30031473,Social Security,30031473,11.8,Hamilton
202425,3,89337,30039919,Social Security,30039919,11.66,Hamilton
202425,3,89631,30040213,Social Security,30040213,12.64,Hamilton
202425,3,89671,30040253,Social Security,30040253,73.66,Hamilton
202425,3,89674,30040256,Social Security,30040256,0,Hamilton
202425,3,89682,30105231,Social Security,30105231,66.67,Hamilton
202425,3,89728,30115281,Social Security,30115281,0,Hamilton
202425,3,90068,30038153,Social Security,30038153,0,Casterton
202425,3,90245,30033996,Social Security,30033996,25.19,Hamilton
202425,3,90245,30033996,Social Security,30033996,135.13,Hamilton
202425,3,91125,30118541,Social Security,30118541,0,Hamilton
202425,3,90898,30040014,Social Security,30040014,0,Hamilton
202425,3,90901,30024705,Social Security,30024705,0,Portland
202425,3,90549,30119978,Social Security,30119978,0,Hamilton
202425,3,90580,30031829,Social Security,30031829,23.38,Hamilton
202425,3,90580,30031829,Social Security,30031829,18.54,Hamilton
202425,3,90580,30031829,Social Security,30031829,154.04,Hamilton
202425,3,91084,30062521,Social Security,30062521,0,Casterton
202425,3,90637,10020317,Social Security,10020317,0,Timboon
202425,3,91044,30030847,Social Security,30030847,24.67,Hamilton
202425,3,91044,30030847,Social Security,30030847,165.59,Hamilton
202425,3,91290,30034953,Social Security,30034953,23.38,Hamilton
202425,3,91290,30034953,Social Security,30034953,19.27,Hamilton
202425,3,91294,30032877,Social Security,30032877,153.39,Hamilton
202425,3,91294,30032877,Social Security,30032877,22.86,Hamilton
202425,3,91229,30034961,Social Security,30034961,0,Hamilton
202425,3,91410,30035951,Social Security,30035951,9.65,Dunkeld
202425,3,91420,30031769,Social Security,30031769,70.96,Hamilton
202425,3,91452,30034745,Social Security,30034745,0,Hamilton
202425,3,91277,30030996,Social Security,30030996,24.67,Hamilton
202425,3,91277,30030996,Social Security,30030996,165.59,Hamilton
202425,3,94512,30038452,Social Security,30038452,0,Casterton
202425,3,80608,30030913,Social Security,30030913,624.92,Hamilton
202425,3,80608,30030913,Social Security,30030913,146.42,Hamilton
202425,3,80608,30030913,Social Security,30030913,21.82,Hamilton
202425,3,80696,30031001,Social Security,30031001,24.67,Hamilton
202425,3,80696,30031001,Social Security,30031001,165.59,Hamilton
202425,3,80743,30031048,Social Security,30031048,9.27,Hamilton
202425,3,80751,30031056,Social Security,30031056,21.82,Hamilton
202425,3,80751,30031056,Social Security,30031056,73.6,Hamilton
202425,3,81015,30031324,Social Security,30031324,156.87,Hamilton
202425,3,81409,30033261,Social Security,30033261,24.15,Hamilton
202425,3,81409,30033261,Social Security,30033261,93.76,Hamilton
202425,3,81409,30033261,Social Security,30033261,62.1,Hamilton
202425,3,81151,30031461,Social Security,30031461,165.39,Hamilton
202425,3,81151,30031461,Social Security,30031461,23.38,Hamilton
202425,3,82066,30032428,Social Security,30032428,23.38,Hamilton
202425,3,82066,30032428,Social Security,30032428,156.87,Hamilton
202425,3,82067,30032429,Social Security,30032429,23.38,Hamilton
202425,3,82067,30032429,Social Security,30032429,156.87,Hamilton
202425,3,81413,30031724,Social Security,30031724,224.84,Hamilton
202425,3,81534,30031846,Social Security,30031846,12.49,Hamilton
202425,3,81690,30032002,Social Security,30032002,23.63,Hamilton
202425,3,81690,30032002,Social Security,30032002,25.6,Hamilton
202425,3,81656,30030872,Social Security,30030872,82.17,Hamilton
202425,3,81656,30030872,Social Security,30030872,24.67,Hamilton
202425,3,81656,30030872,Social Security,30030872,165.59,Hamilton
202425,3,81593,30033740,Social Security,30033740,24.15,Hamilton
202425,3,81593,30033740,Social Security,30033740,162.1,Hamilton
202425,3,81621,30031933,Social Security,30031933,22.86,Hamilton
202425,3,81621,30031933,Social Security,30031933,41.48,Hamilton
202425,3,81624,30031936,Social Security,30031936,176.54,Hamilton
202425,3,81770,30032095,Social Security,30032095,158.62,Hamilton
202425,3,81818,30032146,Social Security,30032146,148.81,Hamilton
202425,3,81818,30032146,Social Security,30032146,23.63,Hamilton
202425,3,81850,30032179,Social Security,30032179,34.03,Hamilton
202425,3,81870,30032199,Social Security,30032199,51.12,Hamilton
202425,3,81870,30032199,Social Security,30032199,158.62,Hamilton
202425,3,81936,30018913,Social Security,30018913,0,Port Fairy
202425,3,82103,30032465,Social Security,30032465,145.44,Hamilton
202425,3,82103,30032465,Social Security,30032465,8.43,Hamilton
202425,3,82127,30032491,Social Security,30032491,23.63,Hamilton
202425,3,82127,30032491,Social Security,30032491,11.8,Hamilton
202425,3,82370,30033735,Social Security,30033735,162.1,Hamilton
202425,3,82370,30033735,Social Security,30033735,24.15,Hamilton
